gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
6172597	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius	Agelaius phoeniceus		SPECIES	Agelaius phoeniceus (Linnaeus, 1766)	Agelaius phoeniceus		US	25817 Bolt	West Virginia	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	37.78193	-81.41131							2002-02-17	17	2	2002	9409198	9409198	OBSERVATION	CLO	GBBC	OBS18406356				CC0_1_0					2025-11-17T16:46:27.587Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6172641	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius	Agelaius phoeniceus		SPECIES	Agelaius phoeniceus (Linnaeus, 1766)	Agelaius phoeniceus		US	20657 Lusby	Maryland	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	38.3721	-76.3395							2002-02-18	18	2	2002	9409198	9409198	OBSERVATION	CLO	GBBC	OBS18410194				CC0_1_0					2025-11-17T16:46:27.589Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6172759	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius	Agelaius phoeniceus		SPECIES	Agelaius phoeniceus (Linnaeus, 1766)	Agelaius phoeniceus		US	46554 North Liberty	Indiana	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	41.535	-86.3885							2002-02-17	17	2	2002	9409198	9409198	OBSERVATION	CLO	GBBC	OBS18424071				CC0_1_0					2025-11-17T16:46:27.590Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6172803	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius	Agelaius phoeniceus		SPECIES	Agelaius phoeniceus (Linnaeus, 1766)	Agelaius phoeniceus		US	10308 Staten Island	New York	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	40.55386	-74.15358							2002-02-18	18	2	2002	9409198	9409198	OBSERVATION	CLO	GBBC	OBS18429179				CC0_1_0					2025-11-17T16:46:27.591Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6173037	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius	Agelaius phoeniceus		SPECIES	Agelaius phoeniceus (Linnaeus, 1766)	Agelaius phoeniceus		US	72601 Harrison	Arkansas	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	36.2615	-93.1059							2002-02-15	15	2	2002	9409198	9409198	OBSERVATION	CLO	GBBC	OBS18454298				CC0_1_0					2025-11-17T16:46:27.593Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6173370	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius	Agelaius phoeniceus		SPECIES	Agelaius phoeniceus (Linnaeus, 1766)	Agelaius phoeniceus		US	72956 Van Buren	Arkansas	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	35.45149	-94.33691							2002-02-18	18	2	2002	9409198	9409198	OBSERVATION	CLO	GBBC	OBS18484342				CC0_1_0					2025-11-17T16:46:27.596Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6173488	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius	Agelaius phoeniceus		SPECIES	Agelaius phoeniceus (Linnaeus, 1766)	Agelaius phoeniceus		US	84315 Hooper	Utah	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	41.1738	-112.1168							2002-02-16	16	2	2002	9409198	9409198	OBSERVATION	CLO	GBBC	OBS18497571				CC0_1_0					2025-11-17T16:46:27.597Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6173532	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius	Agelaius phoeniceus		SPECIES	Agelaius phoeniceus (Linnaeus, 1766)	Agelaius phoeniceus		US	08057 Moorestown	New Jersey	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	39.97015	-74.9511							2002-02-17	17	2	2002	9409198	9409198	OBSERVATION	CLO	GBBC	OBS18501457				CC0_1_0					2025-11-17T16:46:27.597Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6173983	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius	Agelaius phoeniceus		SPECIES	Agelaius phoeniceus (Linnaeus, 1766)	Agelaius phoeniceus		US	98055 Renton	Washington	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	47.4608	-122.2095							2002-02-15	15	2	2002	9409198	9409198	OBSERVATION	CLO	GBBC	OBS18545937				CC0_1_0					2025-11-17T16:46:27.598Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6174261	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius	Agelaius phoeniceus		SPECIES	Agelaius phoeniceus (Linnaeus, 1766)	Agelaius phoeniceus		US	32224 Jacksonville	Florida	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	30.2764	-81.4609							2003-02-14	14	2	2003	9409198	9409198	OBSERVATION	CLO	GBBC	OBS18574534				CC0_1_0					2025-11-17T16:46:27.598Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6174379	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius	Agelaius phoeniceus		SPECIES	Agelaius phoeniceus (Linnaeus, 1766)	Agelaius phoeniceus		US	31404 Savannah	Georgia	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	32.045193	-81.0688							2003-02-14	14	2	2003	9409198	9409198	OBSERVATION	CLO	GBBC	OBS18588185				CC0_1_0					2025-11-17T16:46:27.599Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6174423	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius	Agelaius phoeniceus		SPECIES	Agelaius phoeniceus (Linnaeus, 1766)	Agelaius phoeniceus		US	20181 Nokesville	Virginia	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	38.6832	-77.56879							2003-02-01	1	2	2003	9409198	9409198	OBSERVATION	CLO	GBBC	OBS18592156				CC0_1_0					2025-11-17T16:46:27.600Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6174874	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius	Agelaius phoeniceus		SPECIES	Agelaius phoeniceus (Linnaeus, 1766)	Agelaius phoeniceus		US	08201 Absecon	New Jersey	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	39.45615	-74.50171							2003-02-15	15	2	2003	9409198	9409198	OBSERVATION	CLO	GBBC	OBS18648627				CC0_1_0					2025-11-17T16:46:27.602Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6175152	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius	Agelaius phoeniceus		SPECIES	Agelaius phoeniceus (Linnaeus, 1766)	Agelaius phoeniceus		US	32725 Deltona	Florida	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	28.900303	-81.242004							2003-02-16	16	2	2003	9409198	9409198	OBSERVATION	CLO	GBBC	OBS18677418				CC0_1_0					2025-11-17T16:46:27.602Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6175314	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius	Agelaius phoeniceus		SPECIES	Agelaius phoeniceus (Linnaeus, 1766)	Agelaius phoeniceus		US	08214 Dennisville	New Jersey	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	39.2248	-74.8536							2003-02-16	16	2	2003	9409198	9409198	OBSERVATION	CLO	GBBC	OBS18695618				CC0_1_0					2025-11-17T16:46:27.603Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6175765	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius	Agelaius phoeniceus		SPECIES	Agelaius phoeniceus (Linnaeus, 1766)	Agelaius phoeniceus		US	08035 Haddon Heights	New Jersey	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	39.8787	-75.065124							2003-02-15	15	2	2003	9409198	9409198	OBSERVATION	CLO	GBBC	OBS18745558				CC0_1_0					2025-11-17T16:46:27.604Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6175927	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius	Agelaius phoeniceus		SPECIES	Agelaius phoeniceus (Linnaeus, 1766)	Agelaius phoeniceus		US	32312 Tallahassee	Florida	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	30.5869	-84.2524							2003-02-16	16	2	2003	9409198	9409198	OBSERVATION	CLO	GBBC	OBS18763154				CC0_1_0					2025-11-17T16:46:27.604Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6176043	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius	Agelaius phoeniceus		SPECIES	Agelaius phoeniceus (Linnaeus, 1766)	Agelaius phoeniceus		US	35466 Gordo	Alabama	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	33.398087	-87.89276							2003-02-16	16	2	2003	9409198	9409198	OBSERVATION	CLO	GBBC	OBS18775561				CC0_1_0					2025-11-17T16:46:27.607Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6176205	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius	Agelaius phoeniceus		SPECIES	Agelaius phoeniceus (Linnaeus, 1766)	Agelaius phoeniceus		US	19702 Newark	Delaware	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	39.64061	-75.69761							2003-02-16	16	2	2003	9409198	9409198	OBSERVATION	CLO	GBBC	OBS18795670				CC0_1_0					2025-11-17T16:46:27.608Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6176494	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius	Agelaius phoeniceus		SPECIES	Agelaius phoeniceus (Linnaeus, 1766)	Agelaius phoeniceus		US	27612 Raleigh	North Carolina	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	35.85328	-78.6873							2003-02-16	16	2	2003	9409198	9409198	OBSERVATION	CLO	GBBC	OBS18827297				CC0_1_0					2025-11-17T16:46:27.609Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6176656	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius	Agelaius phoeniceus		SPECIES	Agelaius phoeniceus (Linnaeus, 1766)	Agelaius phoeniceus		US	35004 Moody	Alabama	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	33.594948	-86.494965							2003-02-17	17	2	2003	9409198	9409198	OBSERVATION	CLO	GBBC	OBS18848743				CC0_1_0					2025-11-17T16:46:27.609Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6176700	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius	Agelaius phoeniceus		SPECIES	Agelaius phoeniceus (Linnaeus, 1766)	Agelaius phoeniceus		US	23464 Virginia Beach	Virginia	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	36.80143	-76.17309							2003-02-16	16	2	2003	9409198	9409198	OBSERVATION	CLO	GBBC	OBS18853193				CC0_1_0					2025-11-17T16:46:27.610Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6176818	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius	Agelaius phoeniceus		SPECIES	Agelaius phoeniceus (Linnaeus, 1766)	Agelaius phoeniceus		US	30097 Duluth	Georgia	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	34.02855	-84.14088							2003-02-17	17	2	2003	9409198	9409198	OBSERVATION	CLO	GBBC	OBS18867718				CC0_1_0					2025-11-17T16:46:27.610Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6177385	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius	Agelaius phoeniceus		SPECIES	Agelaius phoeniceus (Linnaeus, 1766)	Agelaius phoeniceus		US	76108 Fort Worth	Texas	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	32.762054	-97.48432							2003-02-17	17	2	2003	9409198	9409198	OBSERVATION	CLO	GBBC	OBS18933358				CC0_1_0					2025-11-17T16:46:27.611Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6177547	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius	Agelaius phoeniceus		SPECIES	Agelaius phoeniceus (Linnaeus, 1766)	Agelaius phoeniceus		US	59828 Corvallis	Montana	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	46.31484	-114.085884							2003-02-17	17	2	2003	9409198	9409198	OBSERVATION	CLO	GBBC	OBS18950881				CC0_1_0					2025-11-17T16:46:27.614Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6177709	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius	Agelaius phoeniceus		SPECIES	Agelaius phoeniceus (Linnaeus, 1766)	Agelaius phoeniceus		US	99114 Colville	Washington	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	48.7033	-117.7192							2003-02-17	17	2	2003	9409198	9409198	OBSERVATION	CLO	GBBC	OBS18967649				CC0_1_0					2025-11-17T16:46:27.614Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6177880	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius	Agelaius phoeniceus		SPECIES	Agelaius phoeniceus (Linnaeus, 1766)	Agelaius phoeniceus		US	29081 Ehrhardt	South Carolina	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	33.11087	-81.02358							2003-02-14	14	2	2003	9409198	9409198	OBSERVATION	CLO	GBBC	OBS18983946				CC0_1_0					2025-11-17T16:46:27.615Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6177998	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius	Agelaius phoeniceus		SPECIES	Agelaius phoeniceus (Linnaeus, 1766)	Agelaius phoeniceus		US	84040 Layton	Utah	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	41.078899	-111.892899							2003-02-17	17	2	2003	9409198	9409198	OBSERVATION	CLO	GBBC	OBS18997047				CC0_1_0					2025-11-17T16:46:27.616Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6178276	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius	Agelaius phoeniceus		SPECIES	Agelaius phoeniceus (Linnaeus, 1766)	Agelaius phoeniceus		US	39759 Starkville	Mississippi	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	33.456863	-88.82119							2003-02-16	16	2	2003	9409198	9409198	OBSERVATION	CLO	GBBC	OBS19023666				CC0_1_0					2025-11-17T16:46:27.616Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6178320	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius	Agelaius phoeniceus		SPECIES	Agelaius phoeniceus (Linnaeus, 1766)	Agelaius phoeniceus		US	32132 Edgewater	Florida	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	28.974361	-80.91006							2003-02-16	16	2	2003	9409198	9409198	OBSERVATION	CLO	GBBC	OBS19029640				CC0_1_0					2025-11-17T16:46:27.619Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6178438	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius	Agelaius phoeniceus		SPECIES	Agelaius phoeniceus (Linnaeus, 1766)	Agelaius phoeniceus		US	30907 Augusta	Georgia	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	33.52175	-82.08586							2003-02-15	15	2	2003	9409198	9409198	OBSERVATION	CLO	GBBC	OBS19041910				CC0_1_0					2025-11-17T16:46:27.619Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6178771	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius	Agelaius phoeniceus		SPECIES	Agelaius phoeniceus (Linnaeus, 1766)	Agelaius phoeniceus		US	30044 Lawrenceville	Georgia	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	33.926842	-84.086616							2003-02-15	15	2	2003	9409198	9409198	OBSERVATION	CLO	GBBC	OBS19080822				CC0_1_0					2025-11-17T16:46:27.620Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6178889	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius	Agelaius phoeniceus		SPECIES	Agelaius phoeniceus (Linnaeus, 1766)	Agelaius phoeniceus		US	23089 Lanexa	Virginia	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	37.4751	-76.9048							2003-02-17	17	2	2003	9409198	9409198	OBSERVATION	CLO	GBBC	OBS19094462				CC0_1_0					2025-11-17T16:46:27.620Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6178933	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius	Agelaius phoeniceus		SPECIES	Agelaius phoeniceus (Linnaeus, 1766)	Agelaius phoeniceus		US	77706 Beaumont	Texas	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	30.095312	-94.16697							2003-02-14	14	2	2003	9409198	9409198	OBSERVATION	CLO	GBBC	OBS19098639				CC0_1_0					2025-11-17T16:46:27.621Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6179167	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius	Agelaius phoeniceus		SPECIES	Agelaius phoeniceus (Linnaeus, 1766)	Agelaius phoeniceus		US	39553 Gautier	Mississippi	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	30.399775	-88.641594							2004-02-13	13	2	2004	9409198	9409198	OBSERVATION	CLO	GBBC	OBS20468657				CC0_1_0					2025-11-17T16:46:27.621Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6179211	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius	Agelaius phoeniceus		SPECIES	Agelaius phoeniceus (Linnaeus, 1766)	Agelaius phoeniceus		US	Brandon	Mississippi	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	32.27325	-89.98588							2004-02-13	13	2	2004	9409198	9409198	OBSERVATION	CLO	GBBC	OBS20482146				CC0_1_0					2025-11-17T16:46:27.622Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6179329	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Anseriformes	Anatidae	Aix	Aix sponsa		SPECIES	Aix sponsa (Linnaeus, 1758)	Aix sponsa		US	23455 Virginia Beach	Virginia	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	36.888012	-76.14554							1999-02-20	20	2	1999	2498387	2498387	OBSERVATION	CLO	GBBC	OBS16368816				CC0_1_0					2025-11-17T16:46:27.623Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6179662	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Anseriformes	Anatidae	Aix	Aix sponsa		SPECIES	Aix sponsa (Linnaeus, 1758)	Aix sponsa		US	22124 Oakton	Virginia	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	38.87977	-77.3281							2000-02-18	18	2	2000	2498387	2498387	OBSERVATION	CLO	GBBC	OBS16703500				CC0_1_0					2025-11-17T16:46:27.623Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6179824	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Anseriformes	Anatidae	Aix	Aix sponsa		SPECIES	Aix sponsa (Linnaeus, 1758)	Aix sponsa		US	41649 Martin	Kentucky	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	37.54576	-82.75938							1999-02-19	19	2	1999	2498387	2498387	OBSERVATION	CLO	GBBC	OBS16846172				CC0_1_0					2025-11-17T16:46:27.624Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6180165	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Anseriformes	Anatidae	Aix	Aix sponsa		SPECIES	Aix sponsa (Linnaeus, 1758)	Aix sponsa		US	29036 Chapin	South Carolina	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	34.14164	-81.33549							2000-02-21	21	2	2000	2498387	2498387	OBSERVATION	CLO	GBBC	OBS17260136				CC0_1_0					2025-11-17T16:46:27.625Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6180327	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Anseriformes	Anatidae	Aix	Aix sponsa		SPECIES	Aix sponsa (Linnaeus, 1758)	Aix sponsa		US	19973 Seaford	Delaware	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	38.6391	-75.6062							2000-02-19	19	2	2000	2498387	2498387	OBSERVATION	CLO	GBBC	OBS17402259				CC0_1_0					2025-11-17T16:46:27.627Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6180660	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Anseriformes	Anatidae	Aix	Aix sponsa		SPECIES	Aix sponsa (Linnaeus, 1758)	Aix sponsa		US	19311 Avondale	Pennsylvania	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	39.82178	-75.77965							2001-02-17	17	2	2001	2498387	2498387	OBSERVATION	CLO	GBBC	OBS17711903				CC0_1_0					2025-11-17T16:46:27.627Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6180778	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Anseriformes	Anatidae	Aix	Aix sponsa		SPECIES	Aix sponsa (Linnaeus, 1758)	Aix sponsa		US	29376 Roebuck	South Carolina	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	34.858284	-81.95094							2001-02-16	16	2	2001	2498387	2498387	OBSERVATION	CLO	GBBC	OBS17802416				CC0_1_0					2025-11-17T16:46:27.628Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6180822	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Anseriformes	Anatidae	Aix	Aix sponsa		SPECIES	Aix sponsa (Linnaeus, 1758)	Aix sponsa		US	75966 Newton	Texas	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	30.842072	-93.75927							2001-02-19	19	2	2001	2498387	2498387	OBSERVATION	CLO	GBBC	OBS17842980				CC0_1_0					2025-11-17T16:46:27.629Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6181056	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Passeriformes	Passerellidae	Artemisiospiza	Artemisiospiza belli		SPECIES	Amphispiza belli (Cassin, 1850)	Amphispiza belli		US	84738 Ivins	Utah	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	37.16627	-113.66566							2001-02-16	16	2	2001	2491751	6100797	OBSERVATION	CLO	GBBC	OBS18015589				CC0_1_0					2025-11-17T16:46:27.630Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
6181100	82cb293c-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Apodiformes	Trochilidae	Amazilia	Amazilia yucatanensis		SPECIES	Amazilia yucatanensis (S.Cabot, 1845)	Amazilia yucatanensis		US	78583 Rio Hondo	Texas	PRESENT		95f1c5d0-8996-11d9-a962-b8a03c50a862	26.23652	-97.57924							2001-02-19	19	2	2001	2476483	2476483	OBSERVATION	CLO	GBBC	OBS18042779				CC0_1_0					2025-11-17T16:46:27.633Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
